time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-10 11:47:17.557994,30.34,101620.38,97.29,-24.56,-6.47,-3.33,6.86,-0.07,0.11,0.12,37853,-1
2021-04-10 11:47:18.037999,30.53,101641.59,97.34,-26.32,-6.84,-3.54,7.28,0.27,0.07,0.03,39285,-1
2021-04-10 11:47:18.517978,30.60,101613.25,97.35,-23.97,-6.73,-3.40,7.02,-0.01,0.06,0.03,762,-1
2021-04-10 11:47:18.998345,30.58,101606.69,97.34,-23.43,-6.69,-3.53,6.80,-0.01,0.09,0.04,2540,-1
2021-04-10 11:47:19.477808,30.55,101599.11,97.36,-22.80,-6.78,-3.51,6.80,-0.11,0.07,0.06,486,-1
2021-04-10 11:47:19.957903,30.47,101607.00,97.37,-23.45,-6.60,-3.65,6.87,-0.00,0.06,0.02,116,-1
2021-04-10 11:47:20.437986,30.46,101607.84,97.41,-23.52,-6.58,-3.70,6.84,0.03,0.07,0.03,145,-1
2021-04-10 11:47:20.917937,30.47,101606.89,97.38,-23.44,-6.63,-3.54,6.88,-0.01,0.09,0.04,539,-1
2021-04-10 11:47:21.398060,30.48,101606.45,97.39,-23.41,-6.50,-3.58,6.91,-0.02,0.07,0.08,824,-1
2021-04-10 11:47:21.878250,30.47,101604.00,97.43,-23.20,-6.53,-3.68,6.90,-0.02,0.08,0.04,186,-1
2021-04-10 11:47:22.357127,30.47,101605.45,97.41,-23.32,-6.44,-3.65,6.93,0.00,0.07,0.05,148,-1
2021-04-10 11:47:22.837922,30.47,101606.67,97.44,-23.42,-6.50,-3.72,6.88,-0.01,0.09,0.04,164,-1
2021-04-10 11:47:23.317817,30.46,101606.62,97.45,-23.42,-6.46,-3.62,6.91,-0.00,0.10,0.04,116,-1
2021-04-10 11:47:23.798325,30.47,101606.67,97.42,-23.42,-6.43,-3.69,6.97,0.00,0.08,0.05,183,-1
